s1x,s1y,ax,ay,dt,s2x,s2y
4.959314539127629429e-01,9.660785371725915116e-01,2.865051252929529113e+00,-1.452313725480570028e+00,2.000000000000000111e-01,1.000000000000000000e+00,6.756157920764774838e-01
3.073946136159864118e-01,4.524553932956003610e-01,7.417350661528097078e-01,-2.379769652481549258e-01,2.000000000000000111e-01,4.557416268465483977e-01,4.048600002459693536e-01
4.490313199075065542e-01,6.353341259196434443e-01,-8.396112616879971569e-01,2.585500617977722904e+00,2.000000000000000111e-01,2.811090675699071117e-01,1.000000000000000000e+00
7.908979271209660711e-01,9.891718113577615545e-01,1.498213362787783609e-01,1.590548819932821267e+00,2.000000000000000111e-01,8.208621943767216989e-01,1.000000000000000000e+00
4.693632107329914760e-02,3.796434899264553575e-01,8.438449931064750942e-01,-8.053326801089029097e-01,2.000000000000000111e-01,2.157053196945941664e-01,2.185769539046747700e-01
9.531178190301036190e-01,9.686888021179711483e-01,-2.276508492225294944e+00,1.214883966480557298e+00,2.000000000000000111e-01,4.978161205850445969e-01,1.000000000000000000e+00
8.500416501675430725e-01,2.292887692956963042e-01,-1.526575253908764251e+00,-2.248738463688250810e+00,2.000000000000000111e-01,5.447265993857901556e-01,0.000000000000000000e+00
7.401047089785356414e-01,8.093148986436711212e-01,-2.681619003420356862e+00,1.463010036684222470e-01,2.000000000000000111e-01,2.037809082944642691e-01,8.385750993773555262e-01
1.066026329841969211e-01,5.732646373168595044e-01,-2.522813095119541327e+00,2.314918243933892228e-01,2.000000000000000111e-01,0.000000000000000000e+00,6.195630021955373934e-01
8.031091194260597810e-02,2.218436079916463743e-02,8.513174010666411107e-01,-2.151576375453467804e-02,2.000000000000000111e-01,2.505743921559342446e-01,1.788120804825770252e-02
9.433377052645163241e-01,2.058940673861342496e-02,1.131017606249306695e+00,-5.989541154809390200e-01,2.000000000000000111e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.100517397269779263e-01,6.755770584799487555e-01,1.991742857401394673e+00,-2.990590914051011850e+00,2.000000000000000111e-01,9.084003112072569497e-01,7.745887566974640759e-02
1.484214304017045238e-01,6.034773559437320856e-01,-1.969957776368094216e-01,-9.529735610095180220e-01,2.000000000000000111e-01,1.090222748743426284e-01,4.128826437418284812e-01
4.657732498903323082e-01,3.145237430608394114e-01,-4.384864413473650302e-01,2.437016457318621931e+00,2.000000000000000111e-01,3.780759616208593243e-01,8.019270345245638199e-01
8.219389914525827567e-01,9.816680023844757130e-01,1.983006472540125742e+00,-1.606139069822095866e+00,2.000000000000000111e-01,1.000000000000000000e+00,6.604401884200565842e-01
3.163742852478690359e-01,8.903776027396851367e-01,-1.627479920486878395e+00,1.287523130700173546e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.175928761742392359e-01,6.956211747448061145e-01,-2.216681150077330908e+00,-2.050244426282298527e+00,2.000000000000000111e-01,0.000000000000000000e+00,2.855722894883463980e-01
4.498651167029632525e-03,5.017679629520627183e-01,1.274810060798899691e+00,4.969900990104090255e-01,2.000000000000000111e-01,2.594606633268095597e-01,6.011659827541445678e-01
1.424492282292108003e-01,3.077267332354510776e-01,-2.629218693970392984e+00,5.862344791084588280e-01,2.000000000000000111e-01,0.000000000000000000e+00,4.249736290571428654e-01
8.967260233971000583e-01,8.633489533197752364e-01,1.953090537733050525e+00,2.386979668804764643e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.831515137211908284e-01,8.158103351205052700e-01,1.087330892996747345e+00,1.323853227224782714e-01,2.000000000000000111e-01,6.006176923205402973e-01,8.422873996650008799e-01
1.325028854663968803e-01,6.704208716083076558e-01,-2.928212306672619558e+00,-1.617084441315603582e+00,2.000000000000000111e-01,0.000000000000000000e+00,3.470039833451868949e-01
3.271009743148651783e-01,3.997282314271335402e-01,2.182336315467543031e+00,2.548550385222644543e+00,2.000000000000000111e-01,7.635682374083738733e-01,9.094383084716625154e-01
6.208151737937191994e-01,5.144662875520535916e-01,-2.726564383266978808e+00,2.044107665758997605e+00,2.000000000000000111e-01,7.550229714032341555e-02,9.232878207038530682e-01
2.872829708790176628e-01,5.770832155920950779e-01,2.609036627025391297e+00,1.253368643111691050e+00,2.000000000000000111e-01,8.090902962840959001e-01,8.277569442144332434e-01
6.722828126628432877e-02,6.269450499441455715e-01,-5.940241754932604756e-01,-5.322852372735358273e-01,2.000000000000000111e-01,0.000000000000000000e+00,5.204880024894383839e-01
2.552970995114615116e-01,6.853947972034535319e-03,1.959345108979789529e+00,8.821469059091588960e-01,2.000000000000000111e-01,6.471661213074194618e-01,1.832833291538663312e-01
3.348139280906878845e-01,2.122696396537173680e-01,-2.234213590985516085e+00,-1.714001642456831620e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.271910868717944787e-01,7.355729974858915554e-02,1.725400111744994192e+00,1.898750384126968171e+00,2.000000000000000111e-01,9.722711092207934058e-01,4.533073765739827898e-01
2.171676291993334118e-01,1.742723542669259995e-01,1.325779425770060804e+00,2.510515220667150160e+00,2.000000000000000111e-01,4.823235143533455838e-01,6.763753984003560982e-01
7.380745808217886728e-01,7.125903695786859338e-01,-1.826748850870376861e+00,2.235441945564444310e+00,2.000000000000000111e-01,3.727248106477132894e-01,1.000000000000000000e+00
8.699761903451456169e-01,8.350861966310609841e-01,-1.705323456538412330e-01,-3.013983127742099200e-01,2.000000000000000111e-01,8.358697212143774147e-01,7.748065340762190223e-01
4.714865800083339886e-01,5.045289049293359973e-01,-2.554424376330068913e+00,-1.514409109936313724e+00,2.000000000000000111e-01,0.000000000000000000e+00,2.016470829420732302e-01
1.472278321474176366e-01,3.325496902430635782e-01,1.583557109091145776e+00,1.044550926855746020e+00,2.000000000000000111e-01,4.639392539656468362e-01,5.414598756142128266e-01
2.210423110337700336e-02,4.715983778413983529e-01,-4.632360887100972491e-02,1.639543015041359020e+00,2.000000000000000111e-01,1.283950932917505769e-02,7.995069808496702013e-01
5.922644201376926487e-01,5.144433401359781444e-01,5.699552318962801678e-01,1.688932886919148224e+00,2.000000000000000111e-01,7.062554665169487045e-01,8.522299175198078114e-01
6.517293893003037741e-01,6.090623972885107484e-01,7.951531801879241357e-03,1.669824404929933337e+00,2.000000000000000111e-01,6.533196956606796002e-01,9.430272782744975046e-01
3.872269681481957937e-01,5.361650827498176675e-03,1.911994971166952162e+00,2.243277349685909527e+00,2.000000000000000111e-01,7.696259623815862039e-01,4.540171207646800933e-01
5.592633661456114513e-01,1.347153101721862978e-01,1.665043205360310807e+00,-1.049343409358955759e+00,2.000000000000000111e-01,8.922720072176736350e-01,0.000000000000000000e+00
6.123103821012513270e-01,2.927996843461370124e-01,2.210290533793163092e+00,-8.701101341301269443e-01,2.000000000000000111e-01,1.000000000000000000e+00,1.187776575201116014e-01
7.380884670144705062e-01,5.098692427396429583e-01,-1.266902312908038120e-01,6.624821251321773019e-01,2.000000000000000111e-01,7.127504207563097882e-01,6.423656677660783965e-01
7.979360594668027939e-02,8.589913230597907567e-01,-2.768017849487245385e-01,-8.810171854342021547e-01,2.000000000000000111e-01,2.443324895693536891e-02,6.827878859729503702e-01
1.231003480804686578e-01,5.149975017268569877e-01,-1.330354555399637873e+00,2.240046370226430383e+00,2.000000000000000111e-01,0.000000000000000000e+00,9.630067757721431088e-01
6.487075182292190156e-03,6.644713817425118574e-01,-1.310484171912977835e-01,1.953207034718906776e-01,2.000000000000000111e-01,0.000000000000000000e+00,7.035355224368899929e-01
8.069835729522751855e-01,9.906193517512706936e-02,2.446309644635563885e+00,-2.019414634966136379e+00,2.000000000000000111e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.918231491871458250e-01,1.109656139440282629e-01,-2.867975913309894764e-01,-5.953717798050526255e-01,2.000000000000000111e-01,1.344636309209479297e-01,0.000000000000000000e+00
7.762892986931797523e-01,3.212553709480333586e-01,-8.123848583950872282e-01,2.339495006646086672e+00,2.000000000000000111e-01,6.138123270141623289e-01,7.891543722772507152e-01
2.829099486119315277e-01,5.602817442318833718e-01,-1.827761738949039705e+00,-2.241674552157219225e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.119468338004395158e-01
1.570855982726939715e-01,5.753536324910331068e-01,-3.209709964838607377e-01,-2.807081390723667358e+00,2.000000000000000111e-01,9.289139897592181561e-02,1.393735434629961301e-02
8.338673324861479719e-01,7.930502053695701603e-01,-1.240367145635898671e+00,2.454365393100362169e+00,2.000000000000000111e-01,5.857939033589681932e-01,1.000000000000000000e+00
3.859009383411212690e-01,3.227504054964599467e-01,-9.168801204018981466e-01,-6.730309864984542756e-01,2.000000000000000111e-01,2.025249142607416231e-01,1.881442081967690805e-01
2.788771243596235294e-01,9.871998903126124603e-01,-2.506266864041575282e+00,1.105644763350321469e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.338989947034764372e-01,5.663919475579963780e-01,2.470900049275211785e+00,-1.604063691161760508e+00,2.000000000000000111e-01,6.280790045585188386e-01,2.455792093256442543e-01
7.991089374971143133e-01,2.007822323510946028e-01,2.487745843559626024e+00,2.224238192585326956e+00,2.000000000000000111e-01,1.000000000000000000e+00,6.456298708681600385e-01
9.975799879730006259e-01,8.877002873945349926e-02,2.826295411887988607e+00,5.642960383628548016e-02,2.000000000000000111e-01,1.000000000000000000e+00,1.000559495067105953e-01
6.572926384642951980e-01,6.736880530864893801e-01,1.266289752511135625e+00,2.861682903068119010e+00,2.000000000000000111e-01,9.105505889665224117e-01,1.000000000000000000e+00
7.033853255239455038e-01,3.642940176380904393e-02,-1.224966168356354412e+00,-5.213092630975069142e-01,2.000000000000000111e-01,4.583920918526745991e-01,0.000000000000000000e+00
4.858384143519969278e-01,7.297705962512643918e-01,1.724991487735896278e+00,1.526095318484824048e+00,2.000000000000000111e-01,8.308367118991761835e-01,1.000000000000000000e+00
9.292264647333109417e-01,4.590129609518586173e-01,1.230439729105846425e+00,3.660118635814502142e-01,2.000000000000000111e-01,1.000000000000000000e+00,5.322153336681486602e-01
2.434895245592160196e-01,4.168190642637055188e-01,-1.699429930913275877e+00,-2.423221047919975835e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.068026696840175704e-01,7.096607704877471168e-01,2.471198420850252653e+00,-5.986946944763857914e-01,2.000000000000000111e-01,9.010423538540681676e-01,5.899218315924699141e-01
9.112165042795772329e-03,6.245900642476313047e-01,2.757465220396436933e+00,-1.099417897643264252e+00,2.000000000000000111e-01,5.606052091220832256e-01,4.047064847189784098e-01
9.391467425997677143e-01,8.191808189671893059e-01,-2.093745525571161004e+00,-1.411678757560498321e+00,2.000000000000000111e-01,5.203976374855354692e-01,5.368450674550896418e-01
5.910159103671462910e-01,7.180988201205384946e-03,1.004260546464655235e+00,-2.278871013456530648e+00,2.000000000000000111e-01,7.918680196600773602e-01,0.000000000000000000e+00
5.075594048871593378e-01,5.014117229655167263e-01,8.969260055547723098e-01,-1.270301396307992547e+00,2.000000000000000111e-01,6.869446059981137997e-01,2.473514437039182057e-01
8.226354150065489090e-01,3.825114990631355294e-01,2.323627789762774398e-01,-2.594649410368676357e+00,2.000000000000000111e-01,8.691079708018043526e-01,0.000000000000000000e+00
8.351250715604264796e-01,2.879351697490105666e-01,-7.856091933615703127e-01,-1.213323798165096834e+00,2.000000000000000111e-01,6.780032328881123727e-01,4.527041011599119980e-02
3.569021932379661255e-01,8.053339149616778325e-01,-2.451883459139240884e+00,-2.603827691774061481e+00,2.000000000000000111e-01,0.000000000000000000e+00,2.845683766068655141e-01
8.684733807791499283e-01,3.795491450652643817e-01,-1.930378902308968359e+00,-6.775051960534295148e-03,2.000000000000000111e-01,4.823976003173562344e-01,3.781941346731575448e-01
8.383307794976605498e-01,5.228134958267428578e-01,1.299334520181961494e+00,2.179392296122930617e-01,2.000000000000000111e-01,1.000000000000000000e+00,5.664013417492014257e-01
8.468696046966136537e-01,2.284390974189378642e-01,2.560871432178810636e+00,1.850187517082091837e+00,2.000000000000000111e-01,1.000000000000000000e+00,5.984766008353562539e-01
7.619721988053032025e-01,7.034967117222092892e-01,9.639788746518132001e-01,3.385706580934702004e-01,2.000000000000000111e-01,9.547679737356657981e-01,7.712108433409032848e-01
8.877561098637400949e-01,9.609651554326217315e-01,-2.401088509977702401e-01,-2.460698515838244838e+00,2.000000000000000111e-01,8.397343396641860913e-01,4.688254522649727418e-01
9.909142773405984483e-01,7.525095619243015177e-01,-1.408054704807875757e+00,-1.776702849951386387e+00,2.000000000000000111e-01,7.093033363790233192e-01,3.971689919340242181e-01
8.823336524129078429e-01,4.170953728848267872e-01,-3.907416475411125134e-01,2.863943205681725779e+00,2.000000000000000111e-01,8.041853229046853624e-01,9.898840140211719874e-01
6.305375996027124952e-01,1.105282754257773670e-01,-1.692662404588254343e+00,2.580671539869548781e+00,2.000000000000000111e-01,2.920051186850616265e-01,6.266625833996871675e-01
9.540523257711334137e-01,8.327382905176561323e-01,-1.769854784555580984e+00,-2.495204308214739264e+00,2.000000000000000111e-01,6.000813688600171725e-01,3.336974288747082684e-01
5.215407100283478981e-01,5.571714789286484892e-01,1.120465225795001629e+00,-2.794579675550398434e+00,2.000000000000000111e-01,7.456337551873482017e-01,0.000000000000000000e+00
2.009304261655603385e-01,7.379923564208342723e-01,-1.176128517527810224e-01,6.192062525533819084e-01,2.000000000000000111e-01,1.774078558150041229e-01,8.618336069315106762e-01
4.936244092849254583e-01,7.188530467084575104e-02,-2.909819468681939192e+00,2.746642903183362350e+00,2.000000000000000111e-01,0.000000000000000000e+00,6.212138853075181988e-01
8.443231812440699091e-01,7.495551347037600065e-01,1.126527392143392703e-01,6.505568508974155506e-01,2.000000000000000111e-01,8.668537290869378076e-01,8.796665048832431610e-01
5.522484410317195502e-01,1.109021976510987662e-01,2.341670398122072783e+00,1.646212125484629141e+00,2.000000000000000111e-01,1.000000000000000000e+00,4.401446227480246276e-01
2.228098890638030571e-01,5.522465498406712303e-01,-8.107356314370335326e-01,-5.631721763302084405e-01,2.000000000000000111e-01,6.066276277639634507e-02,4.396121145746295644e-01
5.323204996887067608e-01,1.660574785875889026e-01,-1.182985942002723334e-01,-2.714687604584905767e+00,2.000000000000000111e-01,5.086607808486522941e-01,0.000000000000000000e+00
9.513308205904449366e-01,6.444476193422474797e-01,2.364892206649695794e+00,5.506584627001300802e-01,2.000000000000000111e-01,1.000000000000000000e+00,7.545793118822734513e-01
6.047343817424866153e-02,7.502246944966575182e-01,-2.651187256546021942e+00,2.417696076753074408e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.474236045416715157e-01,3.450140450235243961e-01,2.980626867892526732e+00,4.113263614941282675e-01,2.000000000000000111e-01,1.000000000000000000e+00,4.272793173223500274e-01
1.039490568615363264e-01,5.238027952152181088e-01,1.179978728318351600e-01,-1.063058889158298603e+00,2.000000000000000111e-01,1.275486314279033473e-01,3.111910173835583659e-01
6.464617496367055516e-01,1.832373966078773009e-01,-1.992901679519336611e+00,1.823990989458515344e+00,2.000000000000000111e-01,2.478814137328382294e-01,5.480355944995803918e-01
3.883736683152038127e-01,7.688299312498625415e-02,8.597247096213580519e-01,1.220159363372300021e+00,2.000000000000000111e-01,5.603186102394754897e-01,3.209148657994462805e-01
1.561401153977607370e-01,1.092035985312935775e-01,-1.870771179397088924e+00,2.418344320754286514e+00,2.000000000000000111e-01,0.000000000000000000e+00,5.928724626821508803e-01
5.237495971877075274e-01,3.814958648920367956e-01,-7.346877502651065761e-01,-2.041635659599023711e-01,2.000000000000000111e-01,3.768120471346861899e-01,3.406631517000563436e-01
9.672591934030412286e-01,5.536785860273322202e-01,-2.899647041675021075e+00,-3.153127247448805903e-01,2.000000000000000111e-01,3.873297850680369470e-01,4.906160410783561021e-01
4.216296318967855949e-01,7.532066746730965434e-01,1.979009346512620837e+00,9.150281366762920143e-01,2.000000000000000111e-01,8.174315011993098512e-01,9.362123020083549241e-01
6.084174043079494387e-01,4.158493096201846262e-01,-2.045628663880271869e+00,-2.296073299965755155e+00,2.000000000000000111e-01,1.992916715318950316e-01,0.000000000000000000e+00
9.891798074253947970e-01,2.727641538913416763e-01,1.148847562668243505e+00,2.084740538577496416e+00,2.000000000000000111e-01,1.000000000000000000e+00,6.897122616068409595e-01
5.656294046038555789e-01,6.041913465431862917e-01,2.279487013116994198e+00,-2.097840179575134911e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.846233106281592873e-01
2.226419510672252855e-01,2.440836175961712540e-01,2.499430873573372125e+00,-2.958576081039483441e+00,2.000000000000000111e-01,7.225281257818997327e-01,0.000000000000000000e+00
3.533682752417166562e-03,4.128884680138927843e-01,-2.290988137516655865e+00,-1.723761737603049182e+00,2.000000000000000111e-01,0.000000000000000000e+00,6.813612049328293674e-02
6.292221019723575060e-01,7.429276566123265146e-01,-2.872030990052616861e+00,6.181050097704181567e-01,2.000000000000000111e-01,5.481590396183411151e-02,8.665486585664101682e-01
4.244121347111984299e-01,8.417279902374688039e-01,2.869580135991709469e-01,2.823862935707776245e+00,2.000000000000000111e-01,4.818037374310326082e-01,1.000000000000000000e+00
6.601507893942829552e-01,2.813224735469570525e-01,1.276434892259338483e+00,2.481212023559164592e+00,2.000000000000000111e-01,9.154377678461507184e-01,7.775648782587900598e-01
2.460602499930919507e-01,1.833003500775908234e-01,-2.583800750081503672e+00,-7.752938881199700205e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.824157245359681934e-02
4.098261928014097499e-01,8.509647496786940657e-01,8.236202795581197833e-01,1.168366514908138143e+00,2.000000000000000111e-01,5.745502487130337288e-01,1.000000000000000000e+00
7.893484779734903922e-01,2.170268766065373001e-01,1.821648477797563004e+00,-6.588021945208790697e-01,2.000000000000000111e-01,1.000000000000000000e+00,8.526643770236147502e-02
7.971165682464342872e-01,1.786355008713154113e-01,-2.356345328503114622e+00,1.136539481004723129e+00,2.000000000000000111e-01,3.258475025458113516e-01,4.059433970722600149e-01
9.726838688630465857e-01,6.554564408344664139e-01,-3.246958057445659129e-01,2.247968325984771809e+00,2.000000000000000111e-01,9.077447077141334031e-01,1.000000000000000000e+00
3.393766645107555435e-01,8.844091600960585220e-01,1.784562685996622378e+00,8.125911282854980655e-02,2.000000000000000111e-01,6.962892017100800190e-01,9.006609826617685277e-01
9.767256463907303399e-04,4.506722586879308157e-02,-2.497119760675402311e+00,-5.064353048406644575e-02,2.000000000000000111e-01,0.000000000000000000e+00,3.493851977197979380e-02
2.245259735071344354e-01,3.162756358781179111e-01,2.843679400004764268e+00,1.651084695173019590e-01,2.000000000000000111e-01,7.932618535080873112e-01,3.492973297815782918e-01
1.434519705342252038e-03,6.346315904491792725e-01,2.505825560050429779e+00,2.130417319371299634e+00,2.000000000000000111e-01,5.025996317154282078e-01,1.000000000000000000e+00
3.127825252882072693e-01,3.445092319305427253e-01,-1.840581846780524167e+00,-2.580259068297069192e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.601699428260942470e-01,7.375102027409864425e-01,-2.044980467520594480e+00,2.355593079376044230e+00,2.000000000000000111e-01,5.117384932197532876e-02,1.000000000000000000e+00
6.162967183941269189e-01,8.590932242736202262e-01,1.146512973688702530e-01,-1.734552135540203155e+00,2.000000000000000111e-01,6.392269778679009473e-01,5.121827971655795730e-01
6.325800032901840453e-02,6.744775439098682490e-02,-1.311441890909331498e+00,2.690958413386796977e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.212669226587227700e-01
8.730113172335914884e-01,7.097398670715039382e-01,2.717808578753938775e+00,2.151113042767781813e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.503916222313763207e-02,4.729543426590920863e-01,2.606780185308253728e+00,2.158061279618481265e+00,2.000000000000000111e-01,5.563951992847884220e-01,9.045665985827884281e-01
4.365399855497625881e-01,2.146565581872129647e-01,1.665023648502675258e+00,-1.841630899174875102e+00,2.000000000000000111e-01,7.695447152502976618e-01,0.000000000000000000e+00
8.854417652226698188e-01,3.090255743295811097e-01,-6.918000837859752394e-01,-8.080789750579953079e-01,2.000000000000000111e-01,7.470817484654748153e-01,1.474097793179820481e-01
4.372122873537038767e-01,4.952269137988634107e-01,-1.010671763719697358e+00,6.573178371709103018e-01,2.000000000000000111e-01,2.350779346097643940e-01,6.266904812330454932e-01
8.457423745701688755e-01,6.267029675919840725e-01,5.329065790473834774e-01,-1.847606673968836599e+00,2.000000000000000111e-01,9.523236903796455932e-01,2.571816327982167083e-01
4.410283579308476032e-01,9.198485557582281036e-01,2.712737771270847809e+00,-2.803251270057520728e-01,2.000000000000000111e-01,9.835759121850171649e-01,8.637835303570776668e-01
4.698138030527589937e-01,6.902824023314710900e-01,1.750590174712652214e+00,-7.150803178069091715e-01,2.000000000000000111e-01,8.199318379952894587e-01,5.472663387700892335e-01
5.529980008592265683e-01,1.702484968703690260e-01,-2.817597964699499968e+00,2.874135492583834939e+00,2.000000000000000111e-01,0.000000000000000000e+00,7.450755953871360804e-01
8.912342670805438738e-01,1.498368900598627818e-01,8.439033395924946390e-01,-2.434343852246998452e-01,2.000000000000000111e-01,1.000000000000000000e+00,1.011500130149228099e-01
6.228883720005631286e-01,9.038831699611264980e-01,1.792665335831663320e+00,1.102677863110402612e+00,2.000000000000000111e-01,9.814214391668958370e-01,1.000000000000000000e+00
6.234803317503535558e-01,6.827468405048495725e-01,2.577852883276342766e+00,2.367546252432658704e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.306982892563229859e-01,5.658491419577957871e-01,-1.552027995229700696e+00,-1.730038370582400731e+00,2.000000000000000111e-01,0.000000000000000000e+00,2.198414678413156409e-01
7.577313897511150920e-02,6.481359716435082241e-01,-1.973503697767977627e+00,-1.002849971847794563e-01,2.000000000000000111e-01,0.000000000000000000e+00,6.280789722065522884e-01
5.090204230273389641e-01,7.259543374939013693e-01,1.753774264965795027e+00,2.018039187715839233e+00,2.000000000000000111e-01,8.597752760204979694e-01,1.000000000000000000e+00
2.408451977164833835e-01,8.079719255176964765e-01,2.383856356599062920e+00,-6.979483394100811644e-01,2.000000000000000111e-01,7.176164690362960563e-01,6.683822576356802658e-01
9.058124911806220148e-01,3.043646538650564004e-01,2.692961466330407561e+00,1.560824302770748240e+00,2.000000000000000111e-01,1.000000000000000000e+00,6.165295144192060040e-01
8.568855834637399971e-01,8.708799669392175424e-01,6.839937865397285321e-01,-1.483222609889190746e+00,2.000000000000000111e-01,9.936843407716857701e-01,5.742354449613793488e-01
4.811284153057528989e-01,8.313226263711812614e-01,5.637316517828443452e-01,-1.880169363834182539e+00,2.000000000000000111e-01,5.938747456623217902e-01,4.552887536043447314e-01
8.447395436960796200e-01,4.807834516382958334e-01,-5.020141426575879251e-01,-2.059218545316973348e+00,2.000000000000000111e-01,7.443367151645620128e-01,6.893974257490115276e-02
3.084913948831347064e-01,2.133058431784357056e-01,2.700876701584464357e+00,1.741487955941511068e+00,2.000000000000000111e-01,8.486667352000275555e-01,5.616034343667379858e-01
1.989291894463190991e-01,3.749457621291709675e-01,-1.976297765897457870e+00,1.163651012023271036e+00,2.000000000000000111e-01,0.000000000000000000e+00,6.076759645338252191e-01
2.636338230141571648e-01,7.511766852979315789e-01,1.586067944428601884e+00,2.141955648607198448e+00,2.000000000000000111e-01,5.808474118998775415e-01,1.000000000000000000e+00
3.852966049251930203e-01,4.055965972682866738e-01,9.475898598214129720e-01,-1.340971091601501852e+00,2.000000000000000111e-01,5.748145768894756813e-01,1.374023789479862923e-01
3.327678851765654144e-01,6.429660183380908611e-01,-1.569186617928379546e+00,2.496745163980463644e+00,2.000000000000000111e-01,1.893056159088946089e-02,1.000000000000000000e+00
1.269523880327971810e-02,1.942709445023562687e-01,2.125704627028506266e+00,2.553030297588554376e+00,2.000000000000000111e-01,4.378361642089809713e-01,7.048770040200671438e-01
4.714005870455105773e-01,7.081564073785399094e-01,-5.771176174079100107e-01,-1.089776241396085643e+00,2.000000000000000111e-01,3.559770635639285530e-01,4.902011590993227697e-01
3.379350806317243938e-01,1.225363989055126002e-01,2.129217025580825151e-01,5.910556412480483246e-01,2.000000000000000111e-01,3.805194211433409190e-01,2.407475271551222651e-01
5.534102421880766620e-01,2.169924484889882432e-01,-3.995494076261163485e-01,-1.138405155951931924e+00,2.000000000000000111e-01,4.735003606628533923e-01,0.000000000000000000e+00
8.010622031181028335e-01,5.455533531398536473e-01,1.767936299890706664e-01,4.182785566804181343e-01,2.000000000000000111e-01,8.364209291159169224e-01,6.292090644759372742e-01
4.671964115903735060e-01,5.276096039236919388e-01,2.104641172329577259e+00,2.563372490092394429e+00,2.000000000000000111e-01,8.881246460562890466e-01,1.000000000000000000e+00
6.245629187219549072e-01,6.689991770975800556e-01,-1.125128237268759879e+00,-1.845128696150073466e-01,2.000000000000000111e-01,3.995372712682029315e-01,6.320966031745786085e-01
8.297519994074900040e-01,9.782515783941926335e-01,-7.093737551182499601e-01,-2.300509713664409261e+00,2.000000000000000111e-01,6.878772483838400120e-01,5.181496356613107812e-01
2.003919868460386500e-01,1.908874783380202222e-01,-1.180246526728653045e+00,1.414652277431907024e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.191805238866583738e-01
1.322260714795894243e-01,8.197948859775904262e-01,-2.487452753161599972e+00,1.588997901347324770e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.711795665190268600e-01,3.301636921495088028e-01,2.848403264914671773e+00,-2.864019748250661745e+00,2.000000000000000111e-01,8.408602195019612147e-01,0.000000000000000000e+00
5.271071391207050594e-01,3.559782440308972840e-01,-1.950249979657164623e+00,4.244089099351122663e-01,2.000000000000000111e-01,1.370571431892720904e-01,4.408600260179197372e-01
1.608008500849021916e-01,8.246041433366023687e-01,-2.940454280347426952e+00,1.039045320181373633e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.997630688072342231e-01,9.603211932491645397e-01,-8.947259835711780518e-01,-1.179895032805484689e-01,2.000000000000000111e-01,7.208178720929986349e-01,9.367232925930548681e-01
6.741915950733331497e-01,4.836507091019106586e-01,7.242203135706937189e-01,1.980305897180469898e+00,2.000000000000000111e-01,8.190356577874718935e-01,8.797118885380046382e-01
8.445327043623839236e-01,5.251025741583645878e-01,-1.727133959783634154e+00,2.365861744949090628e+00,2.000000000000000111e-01,4.991059124056570484e-01,9.982749231481826691e-01
9.817222014812727604e-01,8.365229521509430777e-01,1.987908583615602076e+00,2.587648250331922029e-01,2.000000000000000111e-01,1.000000000000000000e+00,8.882759171575814738e-01
2.699931013692176140e-01,7.034196025715910849e-01,-7.545532728146389090e-01,-1.241859736368087219e-01,2.000000000000000111e-01,1.190824468062898212e-01,6.785824078442292961e-01
2.876662083569260231e-01,8.111155419532650734e-01,6.517130286157124530e-01,4.995894190543008762e-01,2.000000000000000111e-01,4.180088140800685137e-01,9.110334257641252709e-01
2.333195425947177659e-01,3.264396528034702039e-01,1.505596116795143935e+00,-1.153339246923630546e+00,2.000000000000000111e-01,5.344387659537466195e-01,9.577180341874408365e-02
2.922051113241919129e-02,2.730728235060067011e-01,2.110953163836180480e+00,1.433161510161353291e+00,2.000000000000000111e-01,4.514111438996553094e-01,5.597051255382774482e-01
6.207280847104621468e-01,4.015438119078704737e-01,1.357246183406294548e+00,7.818226447129408285e-01,2.000000000000000111e-01,8.921773213917210121e-01,5.579083408504585950e-01
4.733734852915633118e-01,6.690282548634804982e-01,-2.749871997032043325e+00,-1.645040011999483687e+00,2.000000000000000111e-01,0.000000000000000000e+00,3.400202524635837498e-01
9.332620896712794378e-01,1.534326473353622156e-01,-3.790831827237362006e-02,-8.170456322079115985e-01,2.000000000000000111e-01,9.256804260168046694e-01,0.000000000000000000e+00
